AccSpeciesID,ObservationID,AccSpeciesName1,Longitude,Latitude,LDMC,Leafph,FROM
5187,1422856,Artemisia frigida,112.135,47.61277778,0.22361809,,try
25573,1422859,Galium verum,41.73277778,51.19472222,0.223684211,,try
5187,1422866,Artemisia frigida,112.135,47.61277778,0.223862239,,try
48235,1422868,Sanguisorba officinalis,106.1825,50.07972222,0.223958333,,try
48235,1422877,Sanguisorba officinalis,106.1825,50.07972222,0.224114441,,try
5187,1422896,Artemisia frigida,112.135,47.61277778,0.224664225,,try
48235,1422900,Sanguisorba officinalis,106.1825,50.07972222,0.224734043,,try
48235,1422901,Sanguisorba officinalis,106.1825,50.07972222,0.22476814,,try
25573,1422905,Galium verum,41.73277778,51.19472222,0.2248394,,try
48235,1422906,Sanguisorba officinalis,106.1825,50.07972222,0.224911032,,try
25573,1422926,Galium verum,41.73277778,51.19472222,0.225369458,,try
48235,1422930,Sanguisorba officinalis,106.1825,50.07972222,0.225501771,,try
41425,1422931,Phalaris arundinacea,106.1825,50.07972222,0.225510204,,try
48235,1422943,Sanguisorba officinalis,106.1825,50.07972222,0.225728155,,try
25573,1422947,Galium verum,41.73277778,51.19472222,0.225806452,,try
5187,1422952,Artemisia frigida,112.135,47.61277778,0.225906736,,try
5187,1422954,Artemisia frigida,112.135,47.61277778,0.226010101,,try
41425,1422956,Phalaris arundinacea,106.1825,50.07972222,0.226047904,,try
41425,1422968,Phalaris arundinacea,106.1825,50.07972222,0.226293103,,try
48235,1422976,Sanguisorba officinalis,106.1825,50.07972222,0.226415094,,try
48235,1422977,Sanguisorba officinalis,106.1825,50.07972222,0.226449275,,try
25573,1422983,Galium verum,41.73277778,51.19472222,0.226624406,,try
25573,1422988,Galium verum,41.73277778,51.19472222,0.226694915,,try
20359,1423001,Elymus repens,106.1825,50.07972222,0.227060653,,try
48235,1423004,Sanguisorba officinalis,106.1825,50.07972222,0.227106227,,try
34605,1423011,Lycopus europaeus,41.73277778,51.19472222,0.227272727,,try
5187,1423015,Artemisia frigida,112.135,47.61277778,0.227320125,,try
48235,1423020,Sanguisorba officinalis,106.1825,50.07972222,0.227434257,,try
5187,1423021,Artemisia frigida,112.135,47.61277778,0.227436823,,try
24995,1423029,Filipendula ulmaria,41.73277778,51.19472222,0.227659574,,try
25573,1423030,Galium verum,41.73277778,51.19472222,0.227665706,,try
5187,1423040,Artemisia frigida,112.135,47.61277778,0.227931489,,try
5187,1423048,Artemisia frigida,112.135,47.61277778,0.228070175,,try
41425,1423051,Phalaris arundinacea,106.1825,50.07972222,0.228144989,,try
48235,1423053,Sanguisorba officinalis,106.1825,50.07972222,0.228163993,,try
5187,1423054,Artemisia frigida,112.135,47.61277778,0.228205128,,try
48235,1423060,Sanguisorba officinalis,106.1825,50.07972222,0.228382838,,try
48235,1423061,Sanguisorba officinalis,106.1825,50.07972222,0.228483607,,try
48235,1423069,Sanguisorba officinalis,106.1825,50.07972222,0.228717367,,try
5187,1423079,Artemisia frigida,112.135,47.61277778,0.229034531,,try
5187,1423083,Artemisia frigida,112.135,47.61277778,0.229145729,,try
24995,1423106,Filipendula ulmaria,41.73277778,51.19472222,0.22962963,,try
5187,1423118,Artemisia frigida,112.135,47.61277778,0.229783037,,try
24995,1423124,Filipendula ulmaria,41.73277778,51.19472222,0.229885057,,try
5187,1423126,Artemisia frigida,112.135,47.61277778,0.229946524,,try
25573,1423127,Galium verum,41.73277778,51.19472222,0.229946524,,try
43637,1423128,Potentilla anserina,106.1825,50.07972222,0.229987294,,try
5187,1423132,Artemisia frigida,112.135,47.61277778,0.230144404,,try
41425,1423133,Phalaris arundinacea,106.1825,50.07972222,0.23015873,,try
25573,1423146,Galium verum,41.73277778,51.19472222,0.230392157,,try
41425,1423149,Phalaris arundinacea,106.1825,50.07972222,0.230439443,,try
5187,1423151,Artemisia frigida,112.135,47.61277778,0.230490018,,try
5187,1423152,Artemisia frigida,112.135,47.61277778,0.230500582,,try
25573,1423158,Galium verum,41.73277778,51.19472222,0.230769231,,try
43731,1423160,Potentilla tanacetifolia,112.135,47.61277778,0.230769231,,try
5187,1423171,Artemisia frigida,112.135,47.61277778,0.231046931,,try
48235,1423172,Sanguisorba officinalis,106.1825,50.07972222,0.231064764,,try
5187,1423180,Artemisia frigida,112.135,47.61277778,0.231225296,,try
25573,1423181,Galium verum,41.73277778,51.19472222,0.231237323,,try
5187,1423184,Artemisia frigida,112.135,47.61277778,0.2312566,,try
25573,1423186,Galium verum,41.73277778,51.19472222,0.231316726,,try
48235,1423190,Sanguisorba officinalis,106.1825,50.07972222,0.231393775,,try
25573,1423195,Galium verum,41.73277778,51.19472222,0.231527094,,try
25573,1423197,Galium verum,41.73277778,51.19472222,0.231552163,,try
25573,1423198,Galium verum,41.73277778,51.19472222,0.231578947,,try
48235,1423199,Sanguisorba officinalis,106.1825,50.07972222,0.231599607,,try
25573,1423200,Galium verum,41.73277778,51.19472222,0.231607629,,try
48235,1423201,Sanguisorba officinalis,106.1825,50.07972222,0.231619679,,try
34605,1423202,Lycopus europaeus,41.73277778,51.19472222,0.231638418,,try
5187,1423212,Artemisia frigida,112.135,47.61277778,0.231884058,,try
5187,1423215,Artemisia frigida,112.135,47.61277778,0.231994901,,try
24995,1423217,Filipendula ulmaria,41.73277778,51.19472222,0.232018561,,try
25573,1423223,Galium verum,41.73277778,51.19472222,0.232142857,,try
25573,1423224,Galium verum,41.73277778,51.19472222,0.232166018,,try
5187,1423225,Artemisia frigida,112.135,47.61277778,0.232189974,,try
25573,1423227,Galium verum,41.73277778,51.19472222,0.232240437,,try
10354,1423230,Carex acuta,41.73277778,51.19472222,0.232258065,,try
48235,1423231,Sanguisorba officinalis,41.73277778,51.19472222,0.232291667,,try
5187,1423236,Artemisia frigida,112.135,47.61277778,0.232346241,,try
5187,1423243,Artemisia frigida,112.135,47.61277778,0.232484076,,try
24995,1423250,Filipendula ulmaria,41.73277778,51.19472222,0.232580962,,try
25573,1423256,Galium verum,41.73277778,51.19472222,0.232741617,,try
48235,1423260,Sanguisorba officinalis,106.1825,50.07972222,0.232791957,,try
5187,1423263,Artemisia frigida,112.135,47.61277778,0.232830821,,try
5187,1423274,Artemisia frigida,112.135,47.61277778,0.233134921,,try
48235,1423275,Sanguisorba officinalis,106.1825,50.07972222,0.233171409,,try
5187,1423276,Artemisia frigida,112.135,47.61277778,0.233183857,,try
48235,1423280,Sanguisorba officinalis,106.1825,50.07972222,0.233291299,,try
25573,1423281,Galium verum,41.73277778,51.19472222,0.233333333,,try
34605,1423282,Lycopus europaeus,41.73277778,51.19472222,0.233333333,,try
43731,1423283,Potentilla tanacetifolia,112.135,47.61277778,0.233333333,,try
25573,1423286,Galium verum,41.73277778,51.19472222,0.233471074,,try
5187,1423289,Artemisia frigida,112.135,47.61277778,0.233516484,,try
41425,1423308,Phalaris arundinacea,106.1825,50.07972222,0.233757535,,try
5187,1423313,Artemisia frigida,112.135,47.61277778,0.233861145,,try
48235,1423317,Sanguisorba officinalis,106.1825,50.07972222,0.233918129,,try
24995,1423320,Filipendula ulmaria,41.73277778,51.19472222,0.233954451,,try
5187,1423329,Artemisia frigida,112.135,47.61277778,0.234118487,,try
48235,1423331,Sanguisorba officinalis,41.73277778,51.19472222,0.234234234,,try
48235,1423341,Sanguisorba officinalis,106.1825,50.07972222,0.234375,,try
5187,1423345,Artemisia frigida,112.135,47.61277778,0.234410218,,try
41425,1423349,Phalaris arundinacea,106.1825,50.07972222,0.234505863,,try
48235,1423350,Sanguisorba officinalis,106.1825,50.07972222,0.234541578,,try
48235,1423361,Sanguisorba officinalis,106.1825,50.07972222,0.234765876,,try
48235,1423367,Sanguisorba officinalis,106.1825,50.07972222,0.234915527,,try
48235,1423375,Sanguisorba officinalis,41.73277778,51.19472222,0.234972678,,try
5187,1423377,Artemisia frigida,112.135,47.61277778,0.23502994,,try
41425,1423379,Phalaris arundinacea,106.1825,50.07972222,0.235074627,,try
25573,1423390,Galium verum,41.73277778,51.19472222,0.235294118,,try
41425,1423391,Phalaris arundinacea,106.1825,50.07972222,0.235294118,,try
48235,1423392,Sanguisorba officinalis,106.1825,50.07972222,0.235294118,,try
5187,1423393,Artemisia frigida,112.135,47.61277778,0.235294118,,try
5187,1423394,Artemisia frigida,112.135,47.61277778,0.235294118,,try
25573,1423399,Galium verum,41.73277778,51.19472222,0.235449735,,try
48235,1423402,Sanguisorba officinalis,41.73277778,51.19472222,0.235465116,,try
41425,1423403,Phalaris arundinacea,106.1825,50.07972222,0.235504014,,try
5187,1423406,Artemisia frigida,112.135,47.61277778,0.235576923,,try
25573,1423408,Galium verum,41.73277778,51.19472222,0.235602094,,try
34605,1423426,Lycopus europaeus,41.73277778,51.19472222,0.235849057,,try
5187,1423434,Artemisia frigida,112.135,47.61277778,0.236009732,,try
48235,1423451,Sanguisorba officinalis,106.1825,50.07972222,0.236375575,,try
48235,1423452,Sanguisorba officinalis,106.1825,50.07972222,0.236387782,,try
43637,1423454,Potentilla anserina,106.1825,50.07972222,0.236445783,,try
5187,1423457,Artemisia frigida,112.135,47.61277778,0.236467236,,try
5187,1423458,Artemisia frigida,112.135,47.61277778,0.236506379,,try
25573,1423468,Galium verum,41.73277778,51.19472222,0.236734694,,try
48235,1423486,Sanguisorba officinalis,41.73277778,51.19472222,0.237100737,,try
5187,1423491,Artemisia frigida,112.135,47.61277778,0.237163814,,try
41425,1423493,Phalaris arundinacea,106.1825,50.07972222,0.237222758,,try
5187,1423499,Artemisia frigida,112.135,47.61277778,0.237320574,,try
48235,1423502,Sanguisorba officinalis,106.1825,50.07972222,0.237422272,,try
41425,1423505,Phalaris arundinacea,106.1825,50.07972222,0.237458194,,try
5187,1423507,Artemisia frigida,112.135,47.61277778,0.237556561,,try
5187,1423514,Artemisia frigida,112.135,47.61277778,0.237687366,,try
5187,1423515,Artemisia frigida,112.135,47.61277778,0.237688772,,try
48235,1423521,Sanguisorba officinalis,106.1825,50.07972222,0.237849779,,try
25573,1423530,Galium verum,41.73277778,51.19472222,0.237967914,,try
5187,1423533,Artemisia frigida,112.135,47.61277778,0.238003839,,try
5187,1423535,Artemisia frigida,112.135,47.61277778,0.238043478,,try
5187,1423538,Artemisia frigida,112.135,47.61277778,0.238065327,,try
5187,1423541,Artemisia frigida,112.135,47.61277778,0.238231098,,try
25573,1423544,Galium verum,41.73277778,51.19472222,0.238271605,,try
41425,1423554,Phalaris arundinacea,106.1825,50.07972222,0.238372093,,try
48235,1423555,Sanguisorba officinalis,106.1825,50.07972222,0.238383838,,try
25573,1423558,Galium verum,41.73277778,51.19472222,0.238410596,,try
25573,1423559,Galium verum,41.73277778,51.19472222,0.238410596,,try
25573,1423563,Galium verum,41.73277778,51.19472222,0.238482385,,try
48235,1423564,Sanguisorba officinalis,41.73277778,51.19472222,0.238498789,,try
25573,1423565,Galium verum,41.73277778,51.19472222,0.238505747,,try
5187,1423573,Artemisia frigida,112.135,47.61277778,0.238636364,,try
25573,1423574,Galium verum,41.73277778,51.19472222,0.238636364,,try
5187,1423576,Artemisia frigida,112.135,47.61277778,0.23866171,,try
24995,1423579,Filipendula ulmaria,41.73277778,51.19472222,0.238789238,,try
5187,1423580,Artemisia frigida,112.135,47.61277778,0.238834951,,try
48235,1423587,Sanguisorba officinalis,106.1825,50.07972222,0.238938053,,try
25573,1423594,Galium verum,41.73277778,51.19472222,0.239057239,,try
24995,1423596,Filipendula ulmaria,41.73277778,51.19472222,0.239097744,,try
24995,1423598,Filipendula ulmaria,41.73277778,51.19472222,0.239130435,,try
25573,1423601,Galium verum,41.73277778,51.19472222,0.239202658,,try
43637,1423604,Potentilla anserina,106.1825,50.07972222,0.239256678,,try
25573,1423605,Galium verum,41.73277778,51.19472222,0.239263804,,try
48235,1423609,Sanguisorba officinalis,41.73277778,51.19472222,0.239316239,,try
25573,1423610,Galium verum,41.73277778,51.19472222,0.239316239,,try
41425,1423612,Phalaris arundinacea,106.1825,50.07972222,0.239316239,,try
48235,1423613,Sanguisorba officinalis,106.1825,50.07972222,0.239338001,,try
5187,1423616,Artemisia frigida,112.135,47.61277778,0.239413681,,try
5187,1423617,Artemisia frigida,112.135,47.61277778,0.23943662,,try
5187,1423618,Artemisia frigida,112.135,47.61277778,0.239455782,,try
25573,1423619,Galium verum,41.73277778,51.19472222,0.239463602,,try
48235,1423626,Sanguisorba officinalis,106.1825,50.07972222,0.239520958,,try
25573,1423627,Galium verum,41.73277778,51.19472222,0.239528796,,try
5187,1423637,Artemisia frigida,112.135,47.61277778,0.239700375,,try
25573,1423643,Galium verum,41.73277778,51.19472222,0.239747634,,try
34605,1423645,Lycopus europaeus,41.73277778,51.19472222,0.239795918,,try
48235,1423647,Sanguisorba officinalis,106.1825,50.07972222,0.239832536,,try
25573,1423655,Galium verum,41.73277778,51.19472222,0.24,,try
48235,1423658,Sanguisorba officinalis,106.1825,50.07972222,0.24,,try
25573,1423661,Galium verum,41.73277778,51.19472222,0.24,,try
25573,1423669,Galium verum,41.73277778,51.19472222,0.240196078,,try
5187,1423671,Artemisia frigida,112.135,47.61277778,0.240228789,,try
5187,1423675,Artemisia frigida,112.135,47.61277778,0.2402746,,try
41425,1423681,Phalaris arundinacea,106.1825,50.07972222,0.240293809,,try
5187,1423682,Artemisia frigida,112.135,47.61277778,0.240295749,,try
43637,1423685,Potentilla anserina,106.1825,50.07972222,0.240384615,,try
41425,1423688,Phalaris arundinacea,106.1825,50.07972222,0.240461402,,try
48235,1423692,Sanguisorba officinalis,106.1825,50.07972222,0.240601504,,try
41425,1423697,Phalaris arundinacea,106.1825,50.07972222,0.240724763,,try
43637,1423703,Potentilla anserina,106.1825,50.07972222,0.240808824,,try
5187,1423716,Artemisia frigida,112.135,47.61277778,0.241082411,,try
41425,1423718,Phalaris arundinacea,106.1825,50.07972222,0.241112828,,try
5187,1423719,Artemisia frigida,112.135,47.61277778,0.241134752,,try
41425,1423725,Phalaris arundinacea,106.1825,50.07972222,0.241224122,,try
25573,1423729,Galium verum,41.73277778,51.19472222,0.241286863,,try
20359,1423731,Elymus repens,106.1825,50.07972222,0.241345203,,try
48235,1423732,Sanguisorba officinalis,106.1825,50.07972222,0.24137931,,try
25573,1423740,Galium verum,41.73277778,51.19472222,0.241496599,,try
43637,1423746,Potentilla anserina,106.1825,50.07972222,0.241617882,,try
43731,1423749,Potentilla tanacetifolia,112.135,47.61277778,0.241639698,,try
5187,1423750,Artemisia frigida,112.135,47.61277778,0.241650295,,try
5187,1423752,Artemisia frigida,112.135,47.61277778,0.241685144,,try
48235,1423754,Sanguisorba officinalis,106.1825,50.07972222,0.241735537,,try
48235,1423755,Sanguisorba officinalis,106.1825,50.07972222,0.241740532,,try
25573,1423758,Galium verum,41.73277778,51.19472222,0.241803279,,try
5187,1423759,Artemisia frigida,112.135,47.61277778,0.24182243,,try
25573,1423760,Galium verum,41.73277778,51.19472222,0.241830065,,try
25573,1423762,Galium verum,41.73277778,51.19472222,0.241869919,,try
41425,1423765,Phalaris arundinacea,106.1825,50.07972222,0.241900648,,try
5187,1423769,Artemisia frigida,112.135,47.61277778,0.241916859,,try
5187,1423771,Artemisia frigida,112.135,47.61277778,0.241935484,,try
5187,1423773,Artemisia frigida,112.135,47.61277778,0.241987179,,try
24995,1423774,Filipendula ulmaria,41.73277778,51.19472222,0.241996234,,try
48235,1423780,Sanguisorba officinalis,106.1825,50.07972222,0.242152466,,try
5187,1423781,Artemisia frigida,112.135,47.61277778,0.242165242,,try
41425,1423794,Phalaris arundinacea,106.1825,50.07972222,0.242333583,,try
5187,1423796,Artemisia frigida,112.135,47.61277778,0.242424242,,try
25573,1423808,Galium verum,41.73277778,51.19472222,0.242647059,,try
25573,1423811,Galium verum,41.73277778,51.19472222,0.242677824,,try
48235,1423816,Sanguisorba officinalis,41.73277778,51.19472222,0.242857143,,try
5187,1423820,Artemisia frigida,112.135,47.61277778,0.24291498,,try
25573,1423823,Galium verum,41.73277778,51.19472222,0.242966752,,try
5187,1423826,Artemisia frigida,112.135,47.61277778,0.24309816,,try
41425,1423827,Phalaris arundinacea,106.1825,50.07972222,0.243099788,,try
43637,1423830,Potentilla anserina,106.1825,50.07972222,0.243181818,,try
48235,1423834,Sanguisorba officinalis,41.73277778,51.19472222,0.243255814,,try
24995,1423838,Filipendula ulmaria,41.73277778,51.19472222,0.243303571,,try
25573,1423839,Galium verum,41.73277778,51.19472222,0.243339254,,try
25573,1423852,Galium verum,41.73277778,51.19472222,0.243512974,,try
25573,1423854,Galium verum,41.73277778,51.19472222,0.243566176,,try
5187,1423857,Artemisia frigida,112.135,47.61277778,0.243589744,,try
25573,1423860,Galium verum,41.73277778,51.19472222,0.243609023,,try
25573,1423863,Galium verum,41.73277778,51.19472222,0.243644068,,try
5187,1423868,Artemisia frigida,112.135,47.61277778,0.243816254,,try
41425,1423869,Phalaris arundinacea,106.1825,50.07972222,0.243822076,,try
5187,1423871,Artemisia frigida,112.135,47.61277778,0.243845252,,try
5187,1423872,Artemisia frigida,112.135,47.61277778,0.243856333,,try
48235,1423876,Sanguisorba officinalis,41.73277778,51.19472222,0.243969298,,try
5187,1423878,Artemisia frigida,112.135,47.61277778,0.244015444,,try
5187,1423879,Artemisia frigida,112.135,47.61277778,0.244047619,,try
25573,1423887,Galium verum,41.73277778,51.19472222,0.244215938,,try
10354,1423890,Carex acuta,41.73277778,51.19472222,0.244318182,,try
24995,1423892,Filipendula ulmaria,41.73277778,51.19472222,0.244357213,,try
5187,1423895,Artemisia frigida,112.135,47.61277778,0.244444444,,try
41425,1423900,Phalaris arundinacea,106.1825,50.07972222,0.24455376,,try
5187,1423901,Artemisia frigida,112.135,47.61277778,0.244565217,,try
5187,1423902,Artemisia frigida,112.135,47.61277778,0.244565217,,try
5187,1423909,Artemisia frigida,112.135,47.61277778,0.244755245,,try
48235,1423910,Sanguisorba officinalis,106.1825,50.07972222,0.244776119,,try
25573,1423919,Galium verum,41.73277778,51.19472222,0.244956772,,try
24995,1423921,Filipendula ulmaria,41.73277778,51.19472222,0.245,,try
5187,1423924,Artemisia frigida,112.135,47.61277778,0.245046924,,try
41425,1423931,Phalaris arundinacea,106.1825,50.07972222,0.245155039,,try
41425,1423948,Phalaris arundinacea,106.1825,50.07972222,0.245490982,,try
48235,1423949,Sanguisorba officinalis,106.1825,50.07972222,0.245522388,,try
41425,1423952,Phalaris arundinacea,106.1825,50.07972222,0.245567958,,try
43731,1423960,Potentilla tanacetifolia,112.135,47.61277778,0.245637584,,try
43637,1423961,Potentilla anserina,106.1825,50.07972222,0.245655608,,try
43637,1423964,Potentilla anserina,106.1825,50.07972222,0.245692884,,try
48235,1423966,Sanguisorba officinalis,106.1825,50.07972222,0.245729304,,try
48235,1423976,Sanguisorba officinalis,106.1825,50.07972222,0.245877061,,try
25573,1423979,Galium verum,41.73277778,51.19472222,0.245939675,,try
48235,1423982,Sanguisorba officinalis,106.1825,50.07972222,0.245954693,,try
5187,1423986,Artemisia frigida,112.135,47.61277778,0.246047431,,try
41425,1423991,Phalaris arundinacea,106.1825,50.07972222,0.246153846,,try
48235,1423992,Sanguisorba officinalis,106.1825,50.07972222,0.246153846,,try
5187,1424000,Artemisia frigida,112.135,47.61277778,0.246305419,,try
48235,1424003,Sanguisorba officinalis,106.1825,50.07972222,0.246323529,,try
20359,1424010,Elymus repens,106.1825,50.07972222,0.246468927,,try
41425,1424011,Phalaris arundinacea,106.1825,50.07972222,0.246503497,,try
5187,1424012,Artemisia frigida,112.135,47.61277778,0.24652568,,try
5187,1424015,Artemisia frigida,112.135,47.61277778,0.246575342,,try
5187,1424022,Artemisia frigida,112.135,47.61277778,0.246677741,,try
25573,1424023,Galium verum,41.73277778,51.19472222,0.246696035,,try
43637,1424024,Potentilla anserina,106.1825,50.07972222,0.246696035,,try
48235,1424025,Sanguisorba officinalis,106.1825,50.07972222,0.246700508,,try
41425,1424028,Phalaris arundinacea,106.1825,50.07972222,0.246740221,,try
5187,1424031,Artemisia frigida,112.135,47.61277778,0.246753247,,try
5187,1424033,Artemisia frigida,112.135,47.61277778,0.246835443,,try
5187,1424035,Artemisia frigida,112.135,47.61277778,0.246853147,,try
5187,1424041,Artemisia frigida,112.135,47.61277778,0.24695122,,try
25573,1424043,Galium verum,41.73277778,51.19472222,0.246963563,,try
25573,1424044,Galium verum,41.73277778,51.19472222,0.246987952,,try
43637,1424047,Potentilla anserina,106.1825,50.07972222,0.247086247,,try
5187,1424054,Artemisia frigida,112.135,47.61277778,0.247228381,,try
41425,1424055,Phalaris arundinacea,106.1825,50.07972222,0.247232472,,try
43637,1424057,Potentilla anserina,106.1825,50.07972222,0.247269891,,try
41425,1424059,Phalaris arundinacea,106.1825,50.07972222,0.247276688,,try
5187,1424063,Artemisia frigida,112.135,47.61277778,0.247311828,,try
25573,1424065,Galium verum,41.73277778,51.19472222,0.247330961,,try
5187,1424071,Artemisia frigida,112.135,47.61277778,0.247404844,,try
5187,1424072,Artemisia frigida,112.135,47.61277778,0.247412008,,try
24995,1424077,Filipendula ulmaria,41.73277778,51.19472222,0.247457627,,try
25573,1424082,Galium verum,41.73277778,51.19472222,0.2475,,try
43637,1424083,Potentilla anserina,106.1825,50.07972222,0.2475,,try
48235,1424086,Sanguisorba officinalis,41.73277778,51.19472222,0.247524752,,try
5187,1424087,Artemisia frigida,112.135,47.61277778,0.247524752,,try
10354,1424091,Carex acuta,41.73277778,51.19472222,0.247557003,,try
41425,1424092,Phalaris arundinacea,106.1825,50.07972222,0.247563353,,try
25573,1424095,Galium verum,41.73277778,51.19472222,0.247619048,,try
41425,1424104,Phalaris arundinacea,106.1825,50.07972222,0.247706422,,try
5187,1424113,Artemisia frigida,112.135,47.61277778,0.247795414,,try
5187,1424116,Artemisia frigida,112.135,47.61277778,0.247892074,,try
48235,1424118,Sanguisorba officinalis,41.73277778,51.19472222,0.247910864,,try
41425,1424124,Phalaris arundinacea,106.1825,50.07972222,0.248,,try
5187,1424125,Artemisia frigida,112.135,47.61277778,0.248014661,,try
25573,1424128,Galium verum,41.73277778,51.19472222,0.248091603,,try
41425,1424129,Phalaris arundinacea,106.1825,50.07972222,0.248091603,,try
48235,1424133,Sanguisorba officinalis,106.1825,50.07972222,0.248120301,,try
48235,1424134,Sanguisorba officinalis,41.73277778,51.19472222,0.248138958,,try
41425,1424135,Phalaris arundinacea,106.1825,50.07972222,0.248148148,,try
48235,1424139,Sanguisorba officinalis,106.1825,50.07972222,0.248186946,,try
48235,1424144,Sanguisorba officinalis,106.1825,50.07972222,0.248303167,,try
41425,1424148,Phalaris arundinacea,106.1825,50.07972222,0.248414376,,try
25573,1424149,Galium verum,41.73277778,51.19472222,0.248417722,,try
41425,1424154,Phalaris arundinacea,106.1825,50.07972222,0.248496994,,try
25573,1424155,Galium verum,41.73277778,51.19472222,0.24852071,,try
10354,1424163,Carex acuta,41.73277778,51.19472222,0.248618785,,try
41425,1424164,Phalaris arundinacea,106.1825,50.07972222,0.24863388,,try
5187,1424167,Artemisia frigida,112.135,47.61277778,0.248667851,,try
25573,1424168,Galium verum,41.73277778,51.19472222,0.248677249,,try
48235,1424170,Sanguisorba officinalis,41.73277778,51.19472222,0.248685807,,try
5187,1424179,Artemisia frigida,112.135,47.61277778,0.248768473,,try
10354,1424187,Carex acuta,41.73277778,51.19472222,0.248847926,,try
25573,1424191,Galium verum,41.73277778,51.19472222,0.248868778,,try
5187,1424193,Artemisia frigida,112.135,47.61277778,0.248886414,,try
25573,1424194,Galium verum,41.73277778,51.19472222,0.248888889,,try
48235,1424203,Sanguisorba officinalis,106.1825,50.07972222,0.249027237,,try
41425,1424205,Phalaris arundinacea,106.1825,50.07972222,0.249097473,,try
41425,1424213,Phalaris arundinacea,106.1825,50.07972222,0.249223602,,try
5187,1424218,Artemisia frigida,112.135,47.61277778,0.249332146,,try
48235,1424223,Sanguisorba officinalis,41.73277778,51.19472222,0.249406176,,try
43731,1424224,Potentilla tanacetifolia,112.135,47.61277778,0.249415433,,try
25573,1424228,Galium verum,41.73277778,51.19472222,0.249480249,,try
5187,1424229,Artemisia frigida,112.135,47.61277778,0.249512671,,try
43731,1424233,Potentilla tanacetifolia,112.135,47.61277778,0.249684741,,try
20359,1424234,Elymus repens,106.1825,50.07972222,0.249706917,,try
48235,1424237,Sanguisorba officinalis,106.1825,50.07972222,0.249761678,,try
10354,1424247,Carex acuta,41.73277778,51.19472222,0.25,,try
25573,1424248,Galium verum,41.73277778,51.19472222,0.25,,try
48235,1424256,Sanguisorba officinalis,106.1825,50.07972222,0.25,,try
5187,1424257,Artemisia frigida,112.135,47.61277778,0.25,,try
5187,1424258,Artemisia frigida,112.135,47.61277778,0.25,,try
43637,1424260,Potentilla anserina,106.1825,50.07972222,0.250214225,,try
41425,1424263,Phalaris arundinacea,106.1825,50.07972222,0.250314465,,try
24995,1424270,Filipendula ulmaria,41.73277778,51.19472222,0.250440917,,try
48235,1424273,Sanguisorba officinalis,106.1825,50.07972222,0.250493097,,try
25573,1424277,Galium verum,41.73277778,51.19472222,0.250521921,,try
5187,1424280,Artemisia frigida,112.135,47.61277778,0.250544662,,try
5187,1424282,Artemisia frigida,112.135,47.61277778,0.250569476,,try
25573,1424285,Galium verum,41.73277778,51.19472222,0.250591017,,try
5187,1424298,Artemisia frigida,112.135,47.61277778,0.250809061,,try
5187,1424303,Artemisia frigida,112.135,47.61277778,0.250922509,,try
25573,1424305,Galium verum,41.73277778,51.19472222,0.25095057,,try
5187,1424308,Artemisia frigida,112.135,47.61277778,0.251031232,,try
43637,1424311,Potentilla anserina,106.1825,50.07972222,0.25105042,,try
48235,1424316,Sanguisorba officinalis,106.1825,50.07972222,0.251141553,,try
5187,1424321,Artemisia frigida,112.135,47.61277778,0.251180359,,try
5187,1424326,Artemisia frigida,112.135,47.61277778,0.251256281,,try
48235,1424331,Sanguisorba officinalis,106.1825,50.07972222,0.251304348,,try
5187,1424336,Artemisia frigida,112.135,47.61277778,0.251356239,,try
43637,1424337,Potentilla anserina,106.1825,50.07972222,0.251369863,,try
48235,1424339,Sanguisorba officinalis,106.1825,50.07972222,0.251386322,,try
5187,1424342,Artemisia frigida,112.135,47.61277778,0.251461988,,try
41425,1424344,Phalaris arundinacea,106.1825,50.07972222,0.251550044,,try
25573,1424346,Galium verum,41.73277778,51.19472222,0.251572327,,try
41425,1424347,Phalaris arundinacea,106.1825,50.07972222,0.251572327,,try
48235,1424349,Sanguisorba officinalis,106.1825,50.07972222,0.251621271,,try
43731,1424350,Potentilla tanacetifolia,112.135,47.61277778,0.251623377,,try
48235,1424356,Sanguisorba officinalis,41.73277778,51.19472222,0.25170068,,try
25573,1424359,Galium verum,41.73277778,51.19472222,0.251748252,,try
5187,1424360,Artemisia frigida,112.135,47.61277778,0.251753702,,try
41425,1424361,Phalaris arundinacea,106.1825,50.07972222,0.251781473,,try
5187,1424362,Artemisia frigida,112.135,47.61277778,0.25180433,,try
43637,1424363,Potentilla anserina,106.1825,50.07972222,0.251815981,,try
5187,1424364,Artemisia frigida,112.135,47.61277778,0.251820388,,try
25573,1424372,Galium verum,41.73277778,51.19472222,0.251968504,,try
25573,1424373,Galium verum,41.73277778,51.19472222,0.25198939,,try
5187,1424374,Artemisia frigida,112.135,47.61277778,0.252,,try
25573,1424376,Galium verum,41.73277778,51.19472222,0.25204918,,try
43731,1424385,Potentilla tanacetifolia,112.135,47.61277778,0.252285192,,try
43731,1424386,Potentilla tanacetifolia,112.135,47.61277778,0.25229682,,try
25573,1424390,Galium verum,41.73277778,51.19472222,0.252336449,,try
43637,1424393,Potentilla anserina,106.1825,50.07972222,0.252336449,,try
41425,1424398,Phalaris arundinacea,106.1825,50.07972222,0.252354049,,try
5187,1424399,Artemisia frigida,112.135,47.61277778,0.252375924,,try
